loaded_uid,ncbi_taxon_id,taxon_rank_level,relative_abundance,scientific_name,run_id
35732.0,816,genus,20.9651,Bacteroides,ERR1072724
35732.0,239759,genus,1.97313,Alistipes,ERR1072724
35732.0,577309,genus,1.1589,Paraprevotella,ERR1072724
35732.0,216851,genus,0.549478,Faecalibacterium,ERR1072724
35732.0,1508657,genus,0.504521,Ruminiclostridium,ERR1072724
35732.0,375288,genus,0.374644,Parabacteroides,ERR1072724
35732.0,397864,genus,0.219791,Barnesiella,ERR1072724
35732.0,572511,genus,0.164843,Blautia,ERR1072724
35732.0,459786,genus,0.134872,Oscillibacter,ERR1072724
35732.0,590,genus,0.129877,Salmonella,ERR1072724
35732.0,286,genus,0.119886,Pseudomonas,ERR1072724
35732.0,1730,genus,0.114891,Eubacterium,ERR1072724
35732.0,1485,genus,0.114891,Clostridium,ERR1072724
35732.0,283168,genus,0.109896,Odoribacter,ERR1072724
35732.0,724,genus,0.1049,Haemophilus,ERR1072724
35732.0,1506553,genus,0.1049,Lachnoclostridium,ERR1072724
35732.0,44748,genus,0.0999051,Sporobacter,ERR1072724
35732.0,1678,genus,0.0949098,Bifidobacterium,ERR1072724
35732.0,1386,genus,0.0799241,Bacillus,ERR1072724
35732.0,1505657,genus,0.0749288,Intestinibacter,ERR1072724
35732.0,244127,genus,0.0749288,Anaerotruncus,ERR1072724
35732.0,1263,genus,0.0749288,Ruminococcus,ERR1072724
35732.0,872,genus,0.0699336,Desulfovibrio,ERR1072724
35732.0,239934,genus,0.0449573,Akkermansia,ERR1072724
35732.0,1505663,genus,0.0249763,Erysipelatoclostridium,ERR1072724
35732.0,583,genus,0.019981,Proteus,ERR1072724
35732.0,838,genus,0.019981,Prevotella,ERR1072724
35732.0,841,genus,0.019981,Roseburia,ERR1072724
35732.0,189330,genus,0.019981,Dorea,ERR1072724
35732.0,52784,genus,0.0149858,Anaerofilum,ERR1072724
35732.0,990721,genus,0.0149858,Christensenella,ERR1072724
35732.0,207244,genus,0.0149858,Anaerostipes,ERR1072724
35732.0,35832,genus,0.00999051,Bilophila,ERR1072724
35732.0,642,genus,0.00999051,Aeromonas,ERR1072724
35732.0,119977,genus,0.00999051,Acidithiobacillus,ERR1072724
35732.0,561,genus,0.00999051,Escherichia,ERR1072724
35732.0,469,genus,0.00999051,Acinetobacter,ERR1072724
35732.0,33042,genus,0.00999051,Coprococcus,ERR1072724
35732.0,61170,genus,0.00999051,Holdemania,ERR1072724
35732.0,1301,genus,0.00999051,Streptococcus,ERR1072724
35732.0,270497,genus,0.00999051,Catabacter,ERR1072724
35732.0,1578,genus,0.00499525,Lactobacillus,ERR1072724
35732.0,2745,genus,0.00499525,Halomonas,ERR1072724
35732.0,156973,genus,0.00499525,Dysgonomonas,ERR1072724
35732.0,267986,genus,0.00499525,Owenweeksia,ERR1072724
35732.0,570,genus,0.00499525,Klebsiella,ERR1072724
35732.0,445,genus,0.00499525,Legionella,ERR1072724
35732.0,698776,genus,0.00499525,Cellulosilyticum,ERR1072724
35732.0,180541,genus,0.00499525,Salinisphaera,ERR1072724
35732.0,209,genus,0.00499525,Helicobacter,ERR1072724
35732.0,83660,genus,0.00499525,Desulfonispora,ERR1072724
35732.0,776,genus,0.00499525,Coxiella,ERR1072724
35732.0,2299,genus,0.00499525,Desulfosarcina,ERR1072724
35732.0,34037,genus,0.00499525,Rahnella,ERR1072724
35732.0,1017280,genus,0.00499525,Pseudoflavonifractor,ERR1072724
35732.0,1565532,genus,0.00499525,Rouxiella,ERR1072724
,-1,genus,72.1515,Unknown,ERR1072724
35733.0,816,genus,39.176,Bacteroides,ERR1072851
35733.0,239759,genus,25.3399,Alistipes,ERR1072851
35733.0,216851,genus,7.19644,Faecalibacterium,ERR1072851
35733.0,397864,genus,2.43788,Barnesiella,ERR1072851
35733.0,1508657,genus,1.51782,Ruminiclostridium,ERR1072851
35733.0,459786,genus,1.47093,Oscillibacter,ERR1072851
35733.0,1263,genus,1.45335,Ruminococcus,ERR1072851
35733.0,572511,genus,1.45335,Blautia,ERR1072851
35733.0,39948,genus,1.17792,Dialister,ERR1072851
35733.0,375288,genus,0.920066,Parabacteroides,ERR1072851
35733.0,283168,genus,0.826301,Odoribacter,ERR1072851
35733.0,1730,genus,0.697375,Eubacterium,ERR1072851
35733.0,239934,genus,0.621191,Akkermansia,ERR1072851
35733.0,1506553,genus,0.60361,Lachnoclostridium,ERR1072851
35733.0,1357,genus,0.41022,Lactococcus,ERR1072851
35733.0,33042,genus,0.263713,Coprococcus,ERR1072851
35733.0,1505663,genus,0.257853,Erysipelatoclostridium,ERR1072851
35733.0,35832,genus,0.234412,Bilophila,ERR1072851
35733.0,841,genus,0.222691,Roseburia,ERR1072851
35733.0,244127,genus,0.181669,Anaerotruncus,ERR1072851
35733.0,1573535,genus,0.175809,Holdemanella,ERR1072851
35733.0,1678,genus,0.164088,Bifidobacterium,ERR1072851
35733.0,990721,genus,0.128926,Christensenella,ERR1072851
35733.0,40544,genus,0.123066,Sutterella,ERR1072851
35733.0,1485,genus,0.123066,Clostridium,ERR1072851
35733.0,724,genus,0.0820441,Haemophilus,ERR1072851
35733.0,44748,genus,0.0703235,Sporobacter,ERR1072851
35733.0,838,genus,0.0468823,Prevotella,ERR1072851
35733.0,2172,genus,0.0468823,Methanobrevibacter,ERR1072851
35733.0,52784,genus,0.0351617,Anaerofilum,ERR1072851
35733.0,1506577,genus,0.0351617,Tyzzerella,ERR1072851
35733.0,1301,genus,0.0293015,Streptococcus,ERR1072851
35733.0,84567,genus,0.0293015,Pedobacter,ERR1072851
35733.0,117563,genus,0.0234412,Granulicatella,ERR1072851
35733.0,207244,genus,0.0234412,Anaerostipes,ERR1072851
35733.0,442430,genus,0.0175809,Coraliomargarita,ERR1072851
35733.0,286,genus,0.0117206,Pseudomonas,ERR1072851
35733.0,1562,genus,0.0117206,Desulfotomaculum,ERR1072851
35733.0,1505657,genus,0.0117206,Intestinibacter,ERR1072851
35733.0,28453,genus,0.0117206,Sphingobacterium,ERR1072851
35733.0,61170,genus,0.0117206,Holdemania,ERR1072851
35733.0,44249,genus,0.0117206,Paenibacillus,ERR1072851
35733.0,189330,genus,0.0117206,Dorea,ERR1072851
35733.0,872,genus,0.0117206,Desulfovibrio,ERR1072851
35733.0,233191,genus,0.0117206,Caldilinea,ERR1072851
35733.0,84108,genus,0.00586029,Slackia,ERR1072851
35733.0,1769729,genus,0.00586029,Hathewaya,ERR1072851
35733.0,1017280,genus,0.00586029,Pseudoflavonifractor,ERR1072851
35733.0,114627,genus,0.00586029,Alkaliphilus,ERR1072851
35733.0,28138,genus,0.00586029,Rikenella,ERR1072851
35733.0,1618113,genus,0.00586029,Saccharicrinis,ERR1072851
35733.0,1647,genus,0.00586029,Erysipelothrix,ERR1072851
35733.0,2316,genus,0.00586029,Methanosphaera,ERR1072851
35733.0,1716,genus,0.00586029,Corynebacterium,ERR1072851
35733.0,1386,genus,0.00586029,Bacillus,ERR1072851
35733.0,1548510,genus,0.00586029,Microbacter,ERR1072851
35733.0,846,genus,0.00586029,Oxalobacter,ERR1072851
35733.0,1350,genus,0.00586029,Enterococcus,ERR1072851
35733.0,209,genus,0.00586029,Helicobacter,ERR1072851
35733.0,795750,genus,0.00586029,Ignavibacterium,ERR1072851
35733.0,1243,genus,0.00586029,Leuconostoc,ERR1072851
,-1,genus,11.9081,Unknown,ERR1072851
35734.0,816,genus,21.8589,Bacteroides,ERR1073081
35734.0,581,genus,6.54642,Morganella,ERR1073081
35734.0,286,genus,4.26471,Pseudomonas,ERR1073081
35734.0,572511,genus,2.47932,Blautia,ERR1073081
35734.0,586,genus,2.41498,Providencia,ERR1073081
35734.0,216851,genus,1.83134,Faecalibacterium,ERR1073081
35734.0,39948,genus,1.36489,Dialister,ERR1073081
35734.0,841,genus,1.30744,Roseburia,ERR1073081
35734.0,1506553,genus,0.680147,Lachnoclostridium,ERR1073081
35734.0,583,genus,0.592831,Proteus,ERR1073081
35734.0,1386,genus,0.409007,Bacillus,ERR1073081
35734.0,1505663,genus,0.314798,Erysipelatoclostridium,ERR1073081
35734.0,838,genus,0.307904,Prevotella,ERR1073081
35734.0,1678,genus,0.278033,Bifidobacterium,ERR1073081
35734.0,157920,genus,0.238971,Cellulosimicrobium,ERR1073081
35734.0,1730,genus,0.190717,Eubacterium,ERR1073081
35734.0,724,genus,0.174632,Haemophilus,ERR1073081
35734.0,642,genus,0.170037,Aeromonas,ERR1073081
35734.0,100883,genus,0.137868,Coprobacillus,ERR1073081
35734.0,1485,genus,0.126379,Clostridium,ERR1073081
35734.0,1301,genus,0.119485,Streptococcus,ERR1073081
35734.0,590,genus,0.089614,Salmonella,ERR1073081
35734.0,1350,genus,0.0804228,Enterococcus,ERR1073081
35734.0,338,genus,0.0758272,Xanthomonas,ERR1073081
35734.0,653683,genus,0.0712316,Anaerosporobacter,ERR1073081
35734.0,1263,genus,0.0712316,Ruminococcus,ERR1073081
35734.0,1827,genus,0.0551471,Rhodococcus,ERR1073081
35734.0,44249,genus,0.0505515,Paenibacillus,ERR1073081
35734.0,207244,genus,0.0505515,Anaerostipes,ERR1073081
35734.0,1716,genus,0.0436581,Corynebacterium,ERR1073081
35734.0,413496,genus,0.0390625,Cronobacter,ERR1073081
35734.0,29465,genus,0.0390625,Veillonella,ERR1073081
35734.0,1508657,genus,0.0390625,Ruminiclostridium,ERR1073081
35734.0,561,genus,0.0367647,Escherichia,ERR1073081
35734.0,1696,genus,0.0298713,Brevibacterium,ERR1073081
35734.0,1742989,genus,0.0252757,Glutamicibacter,ERR1073081
35734.0,1505657,genus,0.0252757,Intestinibacter,ERR1073081
35734.0,620,genus,0.0252757,Shigella,ERR1073081
35734.0,469,genus,0.0229779,Acinetobacter,ERR1073081
35734.0,1578,genus,0.0183824,Lactobacillus,ERR1073081
35734.0,1357,genus,0.0183824,Lactococcus,ERR1073081
35734.0,872,genus,0.0160846,Desulfovibrio,ERR1073081
35734.0,2737,genus,0.0137868,Vagococcus,ERR1073081
35734.0,84034,genus,0.0137868,Propionispira,ERR1073081
35734.0,82802,genus,0.011489,Trichococcus,ERR1073081
35734.0,1573536,genus,0.011489,Faecalicoccus,ERR1073081
35734.0,182709,genus,0.00919118,Oceanobacillus,ERR1073081
35734.0,224465,genus,0.00919118,Kofleria,ERR1073081
35734.0,117563,genus,0.00689338,Granulicatella,ERR1073081
35734.0,375288,genus,0.00689338,Parabacteroides,ERR1073081
35734.0,239934,genus,0.00689338,Akkermansia,ERR1073081
35734.0,704093,genus,0.00689338,Anaerobacillus,ERR1073081
35734.0,244127,genus,0.00689338,Anaerotruncus,ERR1073081
35734.0,637,genus,0.00689338,Arsenophonus,ERR1073081
35734.0,544,genus,0.00459559,Citrobacter,ERR1073081
35734.0,239759,genus,0.00459559,Alistipes,ERR1073081
35734.0,459786,genus,0.00459559,Oscillibacter,ERR1073081
35734.0,32207,genus,0.00459559,Rothia,ERR1073081
35734.0,332248,genus,0.00459559,Truepera,ERR1073081
35734.0,61170,genus,0.00459559,Holdemania,ERR1073081
35734.0,60919,genus,0.00459559,Sanguibacter,ERR1073081
35734.0,670486,genus,0.00459559,Dehalogenimonas,ERR1073081
35734.0,2299,genus,0.00459559,Desulfosarcina,ERR1073081
35734.0,626,genus,0.00229779,Xenorhabdus,ERR1073081
35734.0,135575,genus,0.00229779,Idiomarina,ERR1073081
35734.0,233191,genus,0.00229779,Caldilinea,ERR1073081
35734.0,2152,genus,0.00229779,Asteroleplasma,ERR1073081
35734.0,283,genus,0.00229779,Comamonas,ERR1073081
35734.0,1279388,genus,0.00229779,Kandleria,ERR1073081
35734.0,1817,genus,0.00229779,Nocardia,ERR1073081
35734.0,1843210,genus,0.00229779,Anaerocolumna,ERR1073081
35734.0,44262,genus,0.00229779,Oxalophagus,ERR1073081
35734.0,497,genus,0.00229779,Psychrobacter,ERR1073081
35734.0,106633,genus,0.00229779,Thioalkalivibrio,ERR1073081
35734.0,2745,genus,0.00229779,Halomonas,ERR1073081
35734.0,47670,genus,0.00229779,Lautropia,ERR1073081
35734.0,1565532,genus,0.00229779,Rouxiella,ERR1073081
35734.0,40323,genus,0.00229779,Stenotrophomonas,ERR1073081
35734.0,1279,genus,0.00229779,Staphylococcus,ERR1073081
35734.0,32199,genus,0.00229779,Buchnera,ERR1073081
35734.0,450803,genus,0.00229779,Oceaniserpentilla,ERR1073081
35734.0,48075,genus,0.00229779,Marinobacterium,ERR1073081
35734.0,2747,genus,0.00229779,Carnobacterium,ERR1073081
35734.0,776,genus,0.00229779,Coxiella,ERR1073081
35734.0,37914,genus,0.00229779,Dietzia,ERR1073081
35734.0,429,genus,0.00229779,Methylobacter,ERR1073081
35734.0,61434,genus,0.00229779,Dehalococcoides,ERR1073081
35734.0,2742,genus,0.00229779,Marinobacter,ERR1073081
35734.0,666508,genus,0.00229779,Phycisphaera,ERR1073081
35734.0,180541,genus,0.00229779,Salinisphaera,ERR1073081
35734.0,55968,genus,0.00229779,Leucobacter,ERR1073081
35734.0,46255,genus,0.00229779,Weissella,ERR1073081
35734.0,40222,genus,0.00229779,Methylophaga,ERR1073081
35734.0,1134403,genus,0.00229779,Melioribacter,ERR1073081
35734.0,379899,genus,0.00229779,Niabella,ERR1073081
35734.0,314318,genus,0.00229779,Prolixibacter,ERR1073081
35734.0,998014,genus,0.00229779,Cocleimonas,ERR1073081
,-1,genus,52.971,Unknown,ERR1073081
